Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,9773,1,1,150.0,1,19,11,0,0,0.29430228209830955,1,0,0,1,1,0,19,0,0,6,6,6,0.21353189612802181,0,0,6,10,3,0.4695025006286083,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,1,9670,1,1,133.1,1,34,3,7,2,0.25904942994436614,1,0,1,0,1,0,23,0,0,5,5,0,-2.1994239442345584,0,0,5,5,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,6,9500,1,1,119.0,1,1,1,4,4,-0.8408395572586672,1,0,0,1,1,1,20,0,0,7,14,1,0.4892982778837454,0,0,7,15,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,51,1,9500,1,1,170.0,1,1,1,4,10,-0.1357825141797994,0,0,0,1,1,0,20,0,0,7,7,7,1.0394522094864138,0,7,10,11,9,0.9201271401217909,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,39,1,8014,0,1,133.1,1,34,34,0,0,-1.9689308261848557,1,0,0,1,1,0,29,0,0,6,10,0,-2.1994239442345584,1,0,5,10,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,4,9773,1,1,133.0,1,19,19,7,7,0.5269711063143367,1,0,0,1,1,1,20,0,0,6,6,6,0.3169442892864181,0,0,6,8,4,0.4855199641177026,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9500,1,1,125.0,1,37,37,9,9,-0.5729178808886977,0,0,0,1,1,0,24,0,0,7,7,6,0.5513457137787834,0,0,7,7,6,0.5912352231457241,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9556,1,19,133.1,1,42,1,3,7,-1.1581152266441577,0,0,0,1,1,0,37,0,0,7,15,0,-2.1994239442345584,0,0,7,13,0,-1.9651519497137022,1,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,5,9500,1,1,143.0,1,37,19,4,4,-0.2556422115032071,1,0,0,1,1,0,18,0,0,7,0,0,-2.1994239442345584,0,0,8,0,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,2,171,1,1,127.0,1,2,19,5,5,0.8936007687153472,1,0,1,0,1,1,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,1,9500,1,1,157.0,1,19,3,4,9,0.8371962052690389,0,0,0,1,1,0,18,0,0,8,8,7,0.6045292302602449,0,0,8,8,7,0.6406605390549295,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
2,44,1,9119,1,39,160.0,1,37,37,9,9,2.3319171365962377,0,0,1,1,1,0,41,0,3,7,15,5,0.765064659639469,0,1,6,16,6,0.8480970921890156,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,1,9003,1,1,140.0,1,37,37,9,4,0.9218030504385023,0,0,0,1,1,0,35,0,0,6,16,4,0.28247349156695284,0,0,6,11,3,0.021013522933972392,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,17,1,9254,1,1,128.0,1,19,38,9,9,-0.6152213034734293,0,0,0,1,0,0,19,0,0,5,5,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,0
1,1,1,171,1,1,145.0,1,1,19,10,5,1.6691635161021017,1,0,0,1,1,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
2,39,1,9500,1,1,133.1,1,37,37,191,172,-0.8267384163970896,0,0,0,1,0,0,48,0,0,7,11,4,0.23076729498775467,0,0,7,14,3,0.2885051632018445,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,1,9500,1,1,132.0,1,19,2,9,3,-0.06527680987191262,1,0,0,1,0,0,19,0,0,7,7,6,0.32039136905836446,0,0,7,7,6,0.3766012123918621,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,44,1,9003,1,39,160.0,1,37,37,9,7,2.3319171365962377,1,0,0,0,1,0,30,0,4,9,18,6,0.2480026938474875,0,1,8,21,4,0.14915323084672547,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
2,43,1,9773,1,1,160.0,1,37,37,5,0,2.3319171365962377,0,0,1,0,1,0,51,0,0,4,4,0,-2.1994239442345584,0,0,4,4,0,-1.9651519497137022,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,10,1,9085,1,1,184.4,22,2,19,2,8,2.809795634653519,0,0,0,1,0,0,18,1,0,6,8,6,0.9029478505173306,0,0,6,10,5,0.7898517704104916,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,171,1,1,149.0,1,1,1,9,3,2.049894319364691,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,171,1,1,146.0,1,40,43,4,4,1.6409612343789466,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,5,9500,1,1,139.0,1,38,37,7,7,-0.04412509857954678,1,0,0,1,0,1,18,0,0,8,8,8,0.5792670599315503,0,0,8,8,8,0.6171835139980566,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9130,1,1,152.0,1,2,22,4,3,1.351887846716611,1,0,0,1,0,0,18,0,0,5,8,4,0.5927106710421417,2,0,5,9,0,-1.9651519497137022,3,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,171,1,1,147.0,1,2,3,4,8,1.295483283270303,1,0,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,18,1,171,1,1,121.0,1,1,1,4,3,-0.7139292895044712,1,0,0,1,0,0,23,0,15,17,18,17,0.1790610984085565,0,16,17,17,17,0.3752821271633483,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9070,1,1,124.0,1,19,19,7,9,0.3648079864061963,1,0,0,1,0,0,19,0,0,6,10,2,-0.027763687908236103,0,0,6,6,3,0.14915323084672547,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9085,1,1,105.0,1,19,37,8,8,-1.7151102906764637,0,1,0,1,0,0,21,0,0,6,13,4,0.28247349156695284,0,0,6,17,2,0.24525801178129036,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,1,1,9773,1,1,121.0,1,3,3,2,2,-1.0312049588899617,1,0,1,0,0,0,18,0,0,6,7,5,0.3238384488303112,0,0,6,11,4,0.24525801178129036,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,1,171,1,1,143.0,1,12,12,4,1,2.000540326349171,1,1,0,1,0,0,18,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,53,1,9085,1,42,150.0,1,3,1,2,8,1.8947817698873406,1,0,0,1,0,0,21,0,7,11,15,10,0.7995354573589344,0,4,9,15,8,0.7257819164541148,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,43,1,9773,1,1,126.0,1,1,37,3,0,-1.1933680787981011,0,0,1,1,0,0,20,0,0,6,7,6,0.5582398733226764,0,0,6,8,6,0.4695025006286083,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,42,1,9085,1,1,133.1,1,1,9,4,4,0.08983573960543749,0,0,0,1,0,0,24,0,5,11,29,9,0.28247349156695284,6,4,10,21,9,0.44814588264314953,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9130,1,1,127.0,1,1,1,4,4,-0.46010875399607815,1,0,0,1,0,0,18,0,0,6,9,6,0.9288009488069298,0,0,6,9,6,0.7257819164541148,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9500,1,1,160.0,1,19,1,4,10,1.8383772064410304,1,0,0,1,0,0,18,0,0,7,7,6,0.5134278362873713,0,0,7,7,6,0.5559968034697169,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9773,1,1,121.0,1,19,1,7,9,-0.6363730147657951,1,0,0,1,0,0,19,0,0,6,7,6,0.4548274801642801,0,0,6,7,6,0.2772929387594786,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,44,1,9238,1,39,150.0,1,1,37,4,8,1.3166349945626679,1,0,0,1,0,1,20,0,3,6,6,6,0.5582398733226764,0,2,6,6,6,0.757816843432303,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,6,9500,1,1,117.0,1,4,12,5,9,-0.5024121765808108,1,0,0,1,0,0,18,0,0,7,7,7,0.6707131618816174,0,0,8,8,8,1.045330313061543,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,6,9500,1,1,141.0,1,19,1,9,10,-0.008872246425603391,1,0,0,1,0,0,18,0,0,8,8,7,0.4777751826460955,0,0,8,8,7,0.5228635361379906,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9853,1,1,112.0,1,2,19,3,9,-1.4683403255988599,1,0,0,1,0,0,19,0,0,6,8,5,0.3514150870058838,0,0,6,8,5,0.14915323084672547,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,1,1,9500,1,1,148.0,1,3,3,2,2,0.7314376488072087,1,0,0,1,0,0,19,0,0,7,7,6,0.7512763405516826,0,0,7,7,6,0.7770377996192159,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,2,9670,1,1,120.0,1,3,19,4,5,-0.8055867051047237,1,0,0,1,0,0,18,0,0,6,8,5,0.4892982778837454,0,0,6,8,5,0.7257819164541148,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9500,1,1,132.0,1,37,37,5,7,0.04048174658991755,1,0,0,1,0,0,20,0,0,8,8,8,0.38252498194770135,0,0,8,8,8,0.4343441682700469,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,2,9556,1,1,125.0,1,38,1,9,3,-0.7491821416584146,1,0,0,1,0,0,18,0,0,7,8,7,0.5779374720195137,0,0,8,8,8,0.9780569664073477,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
2,17,3,8014,0,1,123.0,1,19,37,3,3,-0.9677498250128632,0,0,1,0,0,0,18,0,0,6,9,3,0.006707109811229211,0,0,6,12,0,-1.9651519497137022,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9853,1,1,142.0,1,12,12,9,4,0.40006083856013974,1,0,0,1,0,0,18,0,0,6,8,5,0.9856777650440478,0,0,6,7,5,0.37980470508968106,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9500,1,1,148.0,1,1,37,4,8,0.35775741597540806,1,0,0,1,0,0,18,0,0,7,7,6,0.582369431726302,0,0,7,7,6,0.6200666574260933,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,17,5,9500,1,1,136.0,1,19,38,5,8,0.23789771865200132,1,0,0,1,0,1,18,0,0,7,7,6,0.4065683633570283,0,0,7,7,6,0.45668852983733305,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9500,1,1,123.0,1,19,38,9,10,-0.7209798599352595,1,0,0,1,0,0,20,0,0,7,7,7,0.38293124492082353,0,0,8,12,8,0.5215592569681644,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,2,9070,1,1,135.0,1,19,37,9,9,0.4987688245911816,1,0,0,1,0,1,22,0,0,6,10,5,0.03428374798680183,0,0,6,7,5,0.49513044221115926,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,43,1,9670,1,1,151.0,1,19,19,1,1,-1.8984251218769688,0,0,1,1,0,0,20,0,0,6,12,5,0.3238384488303112,0,0,6,8,5,0.8411076535755927,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,44,1,9085,1,39,140.0,1,1,1,3,7,0.9218030504385023,1,0,0,1,0,0,20,0,2,6,11,5,0.7374880214638964,0,0,6,12,2,0.62967713551955,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,2,9238,1,1,136.0,1,37,38,9,8,0.865398486992192,1,0,0,1,0,0,18,0,0,6,7,6,0.6616522664810727,0,0,6,6,6,0.7257819164541148,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9853,1,1,142.0,1,19,1,9,1,0.40006083856013974,0,0,0,1,0,0,18,0,0,6,8,5,0.44793332062038704,0,0,6,14,3,-0.04305633102240432,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,3,9147,1,1,142.0,1,37,38,5,1,0.17444258477490282,0,0,0,1,0,0,18,0,0,5,5,5,0.5306632351471038,0,0,5,6,4,0.43746757365042016,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9670,1,1,127.0,1,1,38,4,7,-0.09347909159506772,0,0,1,1,0,1,18,0,0,6,7,1,0.696123064200538,0,0,6,6,0,-1.9651519497137022,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,17,1,9238,1,1,131.0,1,1,1,4,10,0.16739201434411455,0,0,0,1,0,0,19,0,4,8,8,8,0.6702699659109389,0,1,6,8,5,0.7257819164541148,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9085,1,1,134.0,1,38,19,9,4,0.10393688046701606,1,0,0,1,0,1,19,0,0,5,7,5,0.3858858847253491,0,0,5,8,5,0.4786553369080907,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,2,9773,1,1,142.0,1,19,19,9,9,0.914752480007714,0,0,0,1,0,1,18,0,0,6,7,6,0.5779374720195137,0,0,6,6,6,0.43746757365042016,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9070,1,1,123.0,1,38,38,9,5,-0.14988365504137693,0,0,0,0,0,1,18,0,0,6,7,5,0.24110853430359444,0,0,6,7,5,0.5335723545849851,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,3,9500,1,1,133.0,1,1,1,9,9,0.11098745089780433,1,0,0,1,0,1,18,0,0,7,7,7,0.875765164315695,0,0,8,9,8,0.9393480963087034,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,4,9500,1,1,125.0,1,19,1,1,1,-0.6434235851965844,1,0,0,1,0,0,18,0,0,7,10,7,0.49550302147324904,0,0,8,8,8,0.5756181962438572,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,1,9670,1,1,120.0,1,38,38,5,7,-0.8337889868278789,1,0,0,1,0,0,19,0,0,6,7,6,0.8143086563815624,0,0,6,7,6,0.405432646672232,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,2,9238,1,1,125.0,1,19,19,3,3,-0.6293224443350068,1,0,0,1,0,0,18,0,0,6,9,5,0.07564870525016021,0,0,6,9,4,0.19720562131400793,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,39,1,9500,1,19,133.1,1,19,37,9,4,-0.4883110357192333,0,0,0,1,0,1,25,0,0,8,8,8,0.5653063868551667,0,0,8,8,8,0.6042093685718902,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,4,9500,1,1,133.1,1,19,38,9,9,-0.5165133174423884,1,0,0,1,0,1,19,0,0,7,7,6,0.44965686050635983,0,0,8,11,7,0.5000729738020796,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,6,9500,1,1,143.0,1,1,38,3,3,0.4423642611448714,1,0,0,1,0,0,18,0,0,7,7,7,0.6792816173147418,0,0,8,9,8,0.7041583407438377,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9130,1,1,147.0,1,4,1,2,10,1.0487133181926993,1,0,0,1,0,0,19,0,0,6,8,6,0.4892982778837454,0,0,6,9,4,0.49513044221115926,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
2,1,1,9500,1,1,142.0,1,19,38,4,5,0.23789771865200132,0,0,0,1,0,0,18,0,0,7,7,6,0.6306285485335534,0,0,7,7,6,0.6649155551955568,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9085,1,1,150.0,1,19,19,4,10,-1.8984251218769688,0,0,0,1,0,0,24,0,1,6,11,5,0.4892982778837454,0,1,6,12,1,0.3413627927158553,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,2,9773,1,1,124.0,1,3,3,3,4,-0.8690418389818223,1,0,0,1,0,0,21,0,0,6,8,5,0.44793332062038704,0,0,6,7,5,0.1875951432205513,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,2,9254,1,1,136.0,1,1,1,9,4,-0.24859164107241782,1,0,0,1,0,1,18,0,0,6,9,6,0.6074838700647697,0,0,6,6,6,0.37339771969404345,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9238,1,1,116.0,1,38,38,9,6,-0.7421315712276253,1,0,0,1,0,0,18,0,0,6,6,6,0.5237690756032107,0,0,6,6,6,0.5656072815631732,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
2,1,1,9070,1,1,127.0,1,12,19,9,9,-0.26269278193399537,0,0,0,1,0,1,20,0,0,6,6,6,0.9029478505173306,0,0,6,6,6,0.8218866973886797,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,1,9070,1,1,117.0,1,4,19,3,5,-0.227439929780052,1,0,0,1,0,0,19,0,0,6,6,6,0.42035668244481444,0,0,6,8,5,0.22603705559437745,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,2,9773,1,1,116.0,1,1,19,4,7,0.04753231702070583,1,0,0,1,0,1,19,0,0,6,7,6,0.666576666155282,0,0,6,7,6,0.5610308634234321,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,0
1,1,4,9500,1,1,129.0,1,37,37,9,9,-0.6927775782121053,1,0,0,1,0,0,30,0,0,7,7,7,0.8394230947200304,0,0,8,8,8,0.9107836197531524,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,157.0,1,19,38,5,3,1.57750610050185,0,0,0,1,0,0,18,0,0,8,8,8,0.7033619317216258,0,0,8,8,8,0.7325092511195345,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9085,1,1,135.0,1,1,19,4,10,-0.09347909159506772,1,0,0,1,0,0,18,0,0,5,8,4,0.07564870525016021,1,0,5,8,3,0.7257819164541148,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,1,9773,1,1,139.0,1,38,38,9,9,1.2743315719779362,1,0,0,1,0,1,18,0,0,6,6,6,0.5582398733226764,0,0,6,6,6,0.5976422085413617,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,18,1,9500,1,1,115.0,1,38,37,5,5,-0.8408395572586672,0,0,0,1,0,0,20,0,0,7,13,6,0.23542085267988266,0,0,8,9,7,0.4047919481326681,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9254,1,1,123.0,1,38,38,4,7,-0.8901935502741881,0,0,0,1,0,0,19,0,0,6,0,0,-2.1994239442345584,0,0,6,0,0,-1.9651519497137022,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,43,2,9254,1,1,140.0,1,19,19,9,9,-0.06527680987191262,1,0,0,1,0,0,19,0,0,6,0,0,-2.1994239442345584,0,0,6,12,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,171,1,1,138.0,1,19,37,7,7,-0.20628821848768616,1,0,0,0,0,0,19,0,0,0,0,0,-2.1994239442345584,0,0,0,0,0,-1.9651519497137022,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,4,9254,1,1,132.0,1,1,38,5,6,-0.30499620451872805,1,0,0,1,0,1,18,0,0,6,7,6,0.34156628765746516,0,0,6,6,6,0.3413627927158553,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,4,9500,1,1,140.0,1,3,19,2,3,0.48466768372960506,1,0,0,1,0,0,17,0,0,8,14,5,0.3776128932726776,0,0,8,14,5,0.4297791911756551,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,18,1,9853,1,1,117.0,1,19,38,4,0,-0.9465981137204973,1,0,0,1,0,0,19,0,0,7,10,6,0.3169442892864181,0,0,7,9,6,0.5656072815631732,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,4,9238,1,1,125.0,1,19,1,4,5,-0.30499620451872805,1,1,0,1,0,0,18,0,0,6,9,5,0.2480026938474875,0,0,6,8,2,0.24525801178129036,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,7,1,9500,1,3,140.0,1,37,37,4,4,0.9218030504385023,0,0,0,1,0,0,25,0,0,8,8,7,0.8627647491757824,0,0,8,8,7,0.8806479063029566,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9238,1,1,133.1,1,12,38,4,9,-1.4048851917217613,1,0,0,1,0,0,19,0,0,6,11,5,-0.007081209276556914,0,0,6,10,6,0.2864457750389609,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,53,1,9085,1,42,130.0,1,19,1,9,9,0.2167460073596345,1,0,1,0,0,0,24,0,7,9,9,8,0.5151513761733445,0,4,9,13,6,0.5335723545849851,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,1,1,9238,1,1,134.0,1,1,1,4,9,-0.19218707762610862,1,0,1,1,0,1,19,0,0,6,6,6,0.4548274801642801,0,0,6,6,6,0.4695025006286083,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,18,1,9500,1,1,128.0,1,19,1,9,4,-0.07937795073349017,0,0,0,1,0,1,20,0,0,8,8,0,-2.1994239442345584,8,0,8,8,0,-1.9651519497137022,8,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,1,1,9670,1,1,115.0,1,1,1,5,4,-1.3343794874138746,1,0,0,1,0,1,20,0,0,6,9,5,0.4892982778837454,0,0,6,6,5,0.6873400040802891,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,2,9500,1,1,119.0,1,1,1,4,4,-0.8267384163970896,1,0,0,1,0,1,20,0,0,7,8,7,0.43242146164662737,0,0,8,8,8,0.6705216674167401,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9085,1,1,131.0,1,1,3,4,1,0.16739201434411455,1,0,0,1,0,0,19,0,0,5,10,4,0.12735490182935835,1,0,5,10,3,0.021013522933972392,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,7,1,9003,1,4,120.0,1,3,1,2,4,-0.4883110357192333,1,0,0,1,0,0,31,0,8,12,12,11,0.6585185575974849,0,4,12,16,12,0.6222844600630449,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9085,1,1,120.0,1,1,19,3,4,-0.7209798599352595,0,0,0,1,0,0,20,0,0,5,12,3,0.3514150870058838,2,0,5,8,3,0.5335723545849851,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,3,9085,1,1,135.0,1,3,2,4,3,-0.4178053314113465,1,0,0,1,0,0,18,0,0,5,14,3,0.3514150870058838,2,0,5,8,5,0.2644789679682033,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
1,17,1,9853,1,1,146.0,1,1,1,3,4,0.08983573960543749,0,0,1,1,0,0,18,0,0,6,8,4,0.5410044744629435,0,0,6,10,3,0.08508337689034876,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,1,4,9670,1,1,133.0,1,1,2,4,7,-0.41075476098055824,1,0,0,1,0,0,18,0,0,6,7,6,0.6271814687616071,0,0,6,9,5,0.9948753030708967,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,51,1,9238,1,1,122.0,1,19,3,5,2,-1.0100532475975958,0,0,1,1,0,0,20,0,5,11,18,8,0.4117389830149482,0,4,10,10,3,0.14915323084672547,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,17,1,9085,1,1,128.0,1,2,19,2,4,-0.2556422115032071,1,0,0,1,0,1,20,0,0,6,6,6,0.8684770527978654,0,0,6,8,6,0.36882130155430226,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,2,9670,1,1,129.0,1,19,19,5,4,0.17444258477490282,0,0,0,1,0,1,19,0,0,6,7,5,0.11701366251351858,0,0,6,10,5,0.5575985498186263,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9147,1,1,122.0,1,19,19,4,6,-0.49536160615002156,0,0,0,1,0,1,21,0,0,5,6,5,0.1583786197768773,0,0,5,6,5,0.37980470508968106,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,4,9500,1,1,140.0,1,1,12,3,10,0.32955513425225297,1,0,0,1,0,0,18,0,0,7,8,7,0.5172196240365123,0,0,8,9,8,0.5805569141529944,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,51,1,9070,1,1,143.0,1,1,1,4,4,-0.4883110357192333,1,0,0,1,0,0,21,0,3,10,10,10,0.4892982778837454,0,5,11,11,10,0.22603705559437745,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,4,9500,1,1,118.0,1,19,19,3,3,-1.1933680787981011,1,0,0,1,0,0,19,0,0,7,12,4,0.45827455993622646,0,0,7,7,7,0.46080730616309995,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,44,1,9238,1,39,140.0,1,1,19,191,102,1.1333201633621626,0,0,0,1,0,0,20,0,3,6,6,6,0.5927106710421417,0,2,6,9,5,0.43746757365042016,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,44,1,9085,1,1,140.0,1,1,2,3,3,0.9218030504385023,0,0,0,1,0,0,20,0,0,6,7,6,0.7552158602910504,0,0,6,9,3,0.5335723545849851,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,1,9670,1,1,123.0,1,12,1,9,9,-0.5447155991655425,1,0,0,1,0,1,18,0,0,6,8,5,0.5927106710421417,0,0,6,6,6,0.8218866973886797,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9147,1,1,140.0,1,19,19,9,9,-0.18513650719532032,1,0,0,1,0,1,18,0,0,5,8,4,0.02394250867096205,0,0,5,5,5,0.5335723545849851,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,1,9238,1,1,116.0,1,19,19,7,7,-1.115811804059426,1,0,0,1,0,1,18,0,0,6,9,6,0.1445903006890912,0,0,6,9,6,0.3093278657376671,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
